condition,inputs,target,context distance,results,coded response,ce loss
MATCH_WITH_FOIL,"(array([0., 0., 0., 1., 0., 0., 0., 0.]), array([0., 0., 0., 1., 0., 0., 0., 0.]), array([ 0.12477696, -0.05233086, -0.01933992,  0.04595527, -0.02400213,
       -0.09644841,  0.02552029, -0.05996731,  0.06147134, -0.05311081,
        0.19559639, -0.04774616, -0.07874893, -0.20226696,  0.30665131,
       -0.15571072, -0.06115964, -0.01075914,  0.43710286,  0.08677046,
        0.28367616, -0.05356583, -0.2012636 , -0.64519312, -0.15984857]), array([-0.07482697, -0.01676603,  0.0029111 ,  0.00222013,  0.00218976,
       -0.02875486,  0.01510664, -0.02498108,  0.02795439, -0.02809392,
        0.08577261, -0.04060691, -0.00625959, -0.11322039,  0.19936282,
       -0.14438569,  0.02364184, -0.06644963,  0.38782014, -0.03534864,
        0.33484618, -0.16680512, -0.04128552, -0.78411946, -0.0295298 ]))","[1, 0]",0.09585062469155459,"[array([0.00611873, 0.00481272])]","('match', 'MATCH_WITH_FOIL')",0.6925
NO_MATCH_NO_FOIL,"(array([0., 0., 0., 1., 0., 0., 0., 0.]), array([0., 0., 0., 0., 0., 1., 0., 0.]), array([ 0.12477696, -0.05233086, -0.01933992,  0.04595527, -0.02400213,
       -0.09644841,  0.02552029, -0.05996731,  0.06147134, -0.05311081,
        0.19559639, -0.04774616, -0.07874893, -0.20226696,  0.30665131,
       -0.15571072, -0.06115964, -0.01075914,  0.43710286,  0.08677046,
        0.28367616, -0.05356583, -0.2012636 , -0.64519312, -0.15984857]), array([-1.74006681e-01, -5.53838838e-03,  1.79804924e-03, -3.40835341e-04,
        1.61437970e-03, -1.01544678e-02,  6.42955970e-03, -1.03507162e-02,
        1.23081347e-02, -1.33000099e-02,  4.15748830e-02, -2.41834453e-02,
        2.51929451e-03, -6.53019333e-02,  1.29289128e-01, -1.08669617e-01,
        3.44312403e-02, -6.39440003e-02,  3.20819862e-01, -6.57984406e-02,
        3.21882172e-01, -1.96261141e-01,  1.80212739e-02, -8.42159739e-01,
       -7.81750832e-03]))","[0, 1]",0.18223896906666315,"[array([0.00284661, 0.00998552])]","('non-match', 'NO_MATCH_NO_FOIL')",0.6896
NO_MATCH_WITH_FOIL,"(array([0., 0., 0., 1., 0., 0., 0., 0.]), array([0., 0., 0., 0., 0., 1., 0., 0.]), array([ 0.12477696, -0.05233086, -0.01933992,  0.04595527, -0.02400213,
       -0.09644841,  0.02552029, -0.05996731,  0.06147134, -0.05311081,
        0.19559639, -0.04774616, -0.07874893, -0.20226696,  0.30665131,
       -0.15571072, -0.06115964, -0.01075914,  0.43710286,  0.08677046,
        0.28367616, -0.05356583, -0.2012636 , -0.64519312, -0.15984857]), array([-0.07482697, -0.01676603,  0.0029111 ,  0.00222013,  0.00218976,
       -0.02875486,  0.01510664, -0.02498108,  0.02795439, -0.02809392,
        0.08577261, -0.04060691, -0.00625959, -0.11322039,  0.19936282,
       -0.14438569,  0.02364184, -0.06644963,  0.38782014, -0.03534864,
        0.33484618, -0.16680512, -0.04128552, -0.78411946, -0.0295298 ]))","[0, 1]",0.09585062469155459,"[array([0.00271238, 0.00957912])]","('non-match', 'NO_MATCH_WITH_FOIL')",0.6897
MATCH_NO_FOIL,"(array([0., 0., 0., 0., 1., 0., 0., 0.]), array([0., 0., 0., 0., 1., 0., 0., 0.]), array([ 0.50130216,  0.01493344, -0.10106643,  0.16106829, -0.15503175,
       -0.03008223, -0.08577752,  0.0359888 , -0.03769809,  0.05307328,
        0.10475682,  0.08439251, -0.26996424, -0.07758587,  0.13347672,
        0.04148969, -0.27004701,  0.21642808,  0.18575943,  0.35824575,
       -0.00270534,  0.24126121, -0.59044748, -0.296739  , -0.17817261]), array([ 0.22320679, -0.05342983, -0.05421012,  0.09734009, -0.06556332,
       -0.11816014,  0.00788374, -0.05757283,  0.05712736, -0.04318215,
        0.22288531, -0.02256252, -0.14373709, -0.21225404,  0.31059053,
       -0.12046437, -0.12804448,  0.04642782,  0.40921015,  0.16658365,
        0.2246151 ,  0.02098159, -0.29555706, -0.56569516, -0.24305901]))","[1, 0]",0.2824563846627697,"[array([-0.00139742,  0.01602966])]","('non-match', 'MATCH_NO_FOIL')",0.7019
MATCH_WITH_FOIL,"(array([0., 0., 0., 0., 1., 0., 0., 0.]), array([0., 0., 0., 0., 1., 0., 0., 0.]), array([ 0.50130216,  0.01493344, -0.10106643,  0.16106829, -0.15503175,
       -0.03008223, -0.08577752,  0.0359888 , -0.03769809,  0.05307328,
        0.10475682,  0.08439251, -0.26996424, -0.07758587,  0.13347672,
        0.04148969, -0.27004701,  0.21642808,  0.18575943,  0.35824575,
       -0.00270534,  0.24126121, -0.59044748, -0.296739  , -0.17817261]), array([ 0.41241464, -0.00419959, -0.11279998,  0.17758409, -0.15450599,
       -0.07369754, -0.06564222,  0.00495767, -0.00669146,  0.02420734,
        0.16569217,  0.05922489, -0.25893264, -0.13785733,  0.20894166,
       -0.00658605, -0.24659074,  0.17322449,  0.27153069,  0.31284736,
        0.07268217,  0.17500078, -0.49410678, -0.39059332, -0.256347  ]))","[1, 0]",0.030824986748458905,"[array([-0.00165967,  0.01579706])]","('non-match', 'MATCH_WITH_FOIL')",0.7019
NO_MATCH_NO_FOIL,"(array([0., 0., 0., 0., 1., 0., 0., 0.]), array([0., 0., 0., 0., 0., 0., 1., 0.]), array([ 0.50130216,  0.01493344, -0.10106643,  0.16106829, -0.15503175,
       -0.03008223, -0.08577752,  0.0359888 , -0.03769809,  0.05307328,
        0.10475682,  0.08439251, -0.26996424, -0.07758587,  0.13347672,
        0.04148969, -0.27004701,  0.21642808,  0.18575943,  0.35824575,
       -0.00270534,  0.24126121, -0.59044748, -0.296739  , -0.17817261]), array([ 0.22320679, -0.05342983, -0.05421012,  0.09734009, -0.06556332,
       -0.11816014,  0.00788374, -0.05757283,  0.05712736, -0.04318215,
        0.22288531, -0.02256252, -0.14373709, -0.21225404,  0.31059053,
       -0.12046437, -0.12804448,  0.04642782,  0.40921015,  0.16658365,
        0.2246151 ,  0.02098159, -0.29555706, -0.56569516, -0.24305901]))","[0, 1]",0.2824563846627697,"[array([-0.00405242,  0.00797041])]","('non-match', 'NO_MATCH_NO_FOIL')",0.6872
NO_MATCH_WITH_FOIL,"(array([0., 0., 0., 0., 1., 0., 0., 0.]), array([0., 0., 0., 0., 0., 0., 1., 0.]), array([ 0.50130216,  0.01493344, -0.10106643,  0.16106829, -0.15503175,
       -0.03008223, -0.08577752,  0.0359888 , -0.03769809,  0.05307328,
        0.10475682,  0.08439251, -0.26996424, -0.07758587,  0.13347672,
        0.04148969, -0.27004701,  0.21642808,  0.18575943,  0.35824575,
       -0.00270534,  0.24126121, -0.59044748, -0.296739  , -0.17817261]), array([ 0.41241464, -0.00419959, -0.11279998,  0.17758409, -0.15450599,
       -0.07369754, -0.06564222,  0.00495767, -0.00669146,  0.02420734,
        0.16569217,  0.05922489, -0.25893264, -0.13785733,  0.20894166,
       -0.00658605, -0.24659074,  0.17322449,  0.27153069,  0.31284736,
        0.07268217,  0.17500078, -0.49410678, -0.39059332, -0.256347  ]))","[0, 1]",0.030824986748458905,"[array([-0.00404243,  0.00847068])]","('non-match', 'NO_MATCH_WITH_FOIL')",0.6869
MATCH_NO_FOIL,"(array([0., 0., 0., 0., 0., 1., 0., 0.]), array([0., 0., 0., 0., 0., 1., 0., 0.]), array([ 0.79868277,  0.00111467, -0.00311239,  0.00709398, -0.01100997,
        0.00424831, -0.01143992,  0.01032593, -0.01197911,  0.01530482,
       -0.00254543,  0.02149572, -0.06316423,  0.01677519, -0.00838305,
        0.03983715, -0.11155831,  0.13842614, -0.01828735,  0.26440312,
       -0.14111338,  0.3196307 , -0.87128683,  0.09856369, -0.0021223 ]), array([ 5.85180822e-01,  1.75302515e-02, -6.77451956e-02,  1.12816610e-01,
       -1.20266156e-01,  2.49212638e-04, -7.94915568e-02,  4.70654098e-02,
       -4.92208708e-02,  6.15593079e-02,  5.06587315e-02,  8.59528997e-02,
       -2.40692377e-01, -2.57429855e-02,  6.70884136e-02,  6.83033525e-02,
       -2.60786384e-01,  2.33080031e-01,  1.06454339e-01,  3.75499539e-01,
       -6.65560358e-02,  2.92447006e-01, -6.79667432e-01, -1.99919758e-01,
       -9.43953983e-02]))","[1, 0]",0.10606629012350755,"[array([-0.001589  ,  0.00792033])]","('non-match', 'MATCH_NO_FOIL')",0.6979
MATCH_WITH_FOIL,"(array([0., 0., 0., 0., 0., 1., 0., 0.]), array([0., 0., 0., 0., 0., 1., 0., 0.]), array([ 0.79868277,  0.00111467, -0.00311239,  0.00709398, -0.01100997,
        0.00424831, -0.01143992,  0.01032593, -0.01197911,  0.01530482,
       -0.00254543,  0.02149572, -0.06316423,  0.01677519, -0.00838305,
        0.03983715, -0.11155831,  0.13842614, -0.01828735,  0.26440312,
       -0.14111338,  0.3196307 , -0.87128683,  0.09856369, -0.0021223 ]), array([ 7.34617689e-01,  4.32957422e-03, -1.22609854e-02,  2.43378904e-02,
       -3.27623577e-02,  9.00768453e-03, -2.91475217e-02,  2.35239703e-02,
       -2.60044067e-02,  3.20657539e-02,  8.14103216e-04,  4.31627971e-02,
       -1.18001166e-01,  1.84588932e-02, -1.74366340e-03,  5.96212527e-02,
       -1.68845085e-01,  1.86351941e-01,  2.21206029e-03,  3.23382717e-01,
       -1.37603465e-01,  3.33446472e-01, -8.22943078e-01, -1.27602416e-03,
       -1.07269855e-02]))","[1, 0]",0.009579280603491225,"[array([0.00058402, 0.0068975 ])]","('non-match', 'MATCH_WITH_FOIL')",0.6963
NO_MATCH_NO_FOIL,"(array([0., 0., 0., 0., 0., 1., 0., 0.]), array([0., 0., 0., 0., 0., 0., 1., 0.]), array([ 0.79868277,  0.00111467, -0.00311239,  0.00709398, -0.01100997,
        0.00424831, -0.01143992,  0.01032593, -0.01197911,  0.01530482,
       -0.00254543,  0.02149572, -0.06316423,  0.01677519, -0.00838305,
        0.03983715, -0.11155831,  0.13842614, -0.01828735,  0.26440312,
       -0.14111338,  0.3196307 , -0.87128683,  0.09856369, -0.0021223 ]), array([ 5.85180822e-01,  1.75302515e-02, -6.77451956e-02,  1.12816610e-01,
       -1.20266156e-01,  2.49212638e-04, -7.94915568e-02,  4.70654098e-02,
       -4.92208708e-02,  6.15593079e-02,  5.06587315e-02,  8.59528997e-02,
       -2.40692377e-01, -2.57429855e-02,  6.70884136e-02,  6.83033525e-02,
       -2.60786384e-01,  2.33080031e-01,  1.06454339e-01,  3.75499539e-01,
       -6.65560358e-02,  2.92447006e-01, -6.79667432e-01, -1.99919758e-01,
       -9.43953983e-02]))","[0, 1]",0.10606629012350755,"[array([0.00180787, 0.00553957])]","('non-match', 'NO_MATCH_NO_FOIL')",0.6913
NO_MATCH_WITH_FOIL,"(array([0., 0., 0., 0., 0., 1., 0., 0.]), array([0., 0., 0., 0., 0., 0., 1., 0.]), array([ 0.79868277,  0.00111467, -0.00311239,  0.00709398, -0.01100997,
        0.00424831, -0.01143992,  0.01032593, -0.01197911,  0.01530482,
       -0.00254543,  0.02149572, -0.06316423,  0.01677519, -0.00838305,
        0.03983715, -0.11155831,  0.13842614, -0.01828735,  0.26440312,
       -0.14111338,  0.3196307 , -0.87128683,  0.09856369, -0.0021223 ]), array([ 7.34617689e-01,  4.32957422e-03, -1.22609854e-02,  2.43378904e-02,
       -3.27623577e-02,  9.00768453e-03, -2.91475217e-02,  2.35239703e-02,
       -2.60044067e-02,  3.20657539e-02,  8.14103216e-04,  4.31627971e-02,
       -1.18001166e-01,  1.84588932e-02, -1.74366340e-03,  5.96212527e-02,
       -1.68845085e-01,  1.86351941e-01,  2.21206029e-03,  3.23382717e-01,
       -1.37603465e-01,  3.33446472e-01, -8.22943078e-01, -1.27602416e-03,
       -1.07269855e-02]))","[0, 1]",0.009579280603491225,"[array([0.00143599, 0.0053166 ])]","('non-match', 'NO_MATCH_WITH_FOIL')",0.6912
MATCH_NO_FOIL,"(array([0., 0., 0., 0., 0., 0., 1., 0.]), array([0., 0., 0., 0., 0., 0., 1., 0.]), array([ 9.69968928e-01,  4.68669187e-09, -2.31329637e-08,  2.25301322e-07,
       -9.47043726e-07,  8.22244504e-07, -2.35135320e-06,  3.46241755e-06,
       -5.71778729e-06,  1.03667783e-05, -6.71023222e-06,  2.44620682e-05,
       -2.41408208e-04,  1.76077015e-04, -1.68657311e-04,  4.23378428e-04,
       -2.12968095e-03,  5.32043350e-03, -3.08944080e-03,  2.64125190e-02,
       -2.82292012e-02,  8.25220883e-02, -8.73428257e-01,  4.78305332e-01,
       -3.84590714e-09]), array([ 8.54767667e-01,  1.76735511e-04, -5.15780017e-04,  1.41384718e-03,
       -2.59748459e-03,  1.28082473e-03, -3.20624096e-03,  3.22662266e-03,
       -3.98356902e-03,  5.38028004e-03, -1.66721785e-03,  8.14992602e-03,
       -2.72392352e-02,  1.01012645e-02, -6.76894379e-03,  2.14539570e-02,
       -6.29585365e-02,  8.91880636e-02, -2.25800478e-02,  1.95744186e-01,
       -1.25994720e-01,  2.83805312e-01, -9.01313642e-01,  1.97418580e-01,
       -2.67637834e-04]))","[1, 0]",0.048627549455785846,"[array([0.00246998, 0.00757265])]","('non-match', 'MATCH_NO_FOIL')",0.6957
MATCH_WITH_FOIL,"(array([0., 0., 0., 0., 0., 0., 1., 0.]), array([0., 0., 0., 0., 0., 0., 1., 0.]), array([ 9.69968928e-01,  4.68669187e-09, -2.31329637e-08,  2.25301322e-07,
       -9.47043726e-07,  8.22244504e-07, -2.35135320e-06,  3.46241755e-06,
       -5.71778729e-06,  1.03667783e-05, -6.71023222e-06,  2.44620682e-05,
       -2.41408208e-04,  1.76077015e-04, -1.68657311e-04,  4.23378428e-04,
       -2.12968095e-03,  5.32043350e-03, -3.08944080e-03,  2.64125190e-02,
       -2.82292012e-02,  8.25220883e-02, -8.73428257e-01,  4.78305332e-01,
       -3.84590714e-09]), array([ 9.02312013e-01,  1.53314526e-05, -4.94509638e-05,  1.74523290e-04,
       -3.94020317e-04,  2.38034755e-04, -5.92098846e-04,  6.67705537e-04,
       -8.90991468e-04,  1.29751934e-03, -5.57041139e-04,  2.19183901e-03,
       -8.96173570e-03,  4.29017159e-03, -3.34129928e-03,  8.94983599e-03,
       -2.91128933e-02,  4.81152530e-02, -1.74617410e-02,  1.27786676e-01,
       -9.75331774e-02,  2.29022198e-01, -9.11826448e-01,  2.94300934e-01,
       -1.88193432e-05]))","[1, 0]",0.020588135093379978,"[array([0.00279004, 0.00817899])]","('non-match', 'MATCH_WITH_FOIL')",0.6958
NO_MATCH_NO_FOIL,"(array([0., 0., 0., 0., 0., 0., 1., 0.]), array([0., 0., 0., 0., 0., 1., 0., 0.]), array([ 9.69968928e-01,  4.68669187e-09, -2.31329637e-08,  2.25301322e-07,
       -9.47043726e-07,  8.22244504e-07, -2.35135320e-06,  3.46241755e-06,
       -5.71778729e-06,  1.03667783e-05, -6.71023222e-06,  2.44620682e-05,
       -2.41408208e-04,  1.76077015e-04, -1.68657311e-04,  4.23378428e-04,
       -2.12968095e-03,  5.32043350e-03, -3.08944080e-03,  2.64125190e-02,
       -2.82292012e-02,  8.25220883e-02, -8.73428257e-01,  4.78305332e-01,
       -3.84590714e-09]), array([ 8.54767667e-01,  1.76735511e-04, -5.15780017e-04,  1.41384718e-03,
       -2.59748459e-03,  1.28082473e-03, -3.20624096e-03,  3.22662266e-03,
       -3.98356902e-03,  5.38028004e-03, -1.66721785e-03,  8.14992602e-03,
       -2.72392352e-02,  1.01012645e-02, -6.76894379e-03,  2.14539570e-02,
       -6.29585365e-02,  8.91880636e-02, -2.25800478e-02,  1.95744186e-01,
       -1.25994720e-01,  2.83805312e-01, -9.01313642e-01,  1.97418580e-01,
       -2.67637834e-04]))","[0, 1]",0.048627549455785846,"[array([0.00316716, 0.0159424 ])]","('non-match', 'NO_MATCH_NO_FOIL')",0.6868
NO_MATCH_WITH_FOIL,"(array([0., 0., 0., 0., 0., 0., 1., 0.]), array([0., 0., 0., 0., 0., 1., 0., 0.]), array([ 9.69968928e-01,  4.68669187e-09, -2.31329637e-08,  2.25301322e-07,
       -9.47043726e-07,  8.22244504e-07, -2.35135320e-06,  3.46241755e-06,
       -5.71778729e-06,  1.03667783e-05, -6.71023222e-06,  2.44620682e-05,
       -2.41408208e-04,  1.76077015e-04, -1.68657311e-04,  4.23378428e-04,
       -2.12968095e-03,  5.32043350e-03, -3.08944080e-03,  2.64125190e-02,
       -2.82292012e-02,  8.25220883e-02, -8.73428257e-01,  4.78305332e-01,
       -3.84590714e-09]), array([ 9.02312013e-01,  1.53314526e-05, -4.94509638e-05,  1.74523290e-04,
       -3.94020317e-04,  2.38034755e-04, -5.92098846e-04,  6.67705537e-04,
       -8.90991468e-04,  1.29751934e-03, -5.57041139e-04,  2.19183901e-03,
       -8.96173570e-03,  4.29017159e-03, -3.34129928e-03,  8.94983599e-03,
       -2.91128933e-02,  4.81152530e-02, -1.74617410e-02,  1.27786676e-01,
       -9.75331774e-02,  2.29022198e-01, -9.11826448e-01,  2.94300934e-01,
       -1.88193432e-05]))","[0, 1]",0.020588135093379978,"[array([0.00346668, 0.01631529])]","('non-match', 'NO_MATCH_WITH_FOIL')",0.6867
MATCH_NO_FOIL,"(array([0., 0., 0., 0., 0., 0., 0., 1.]), array([0., 0., 0., 0., 0., 0., 0., 1.]), array([ 9.88118325e-01,  2.53756746e-15,  1.82878706e-14,  6.09743767e-14,
        3.82208782e-13, -7.63633997e-13,  8.82804379e-12, -3.36505868e-11,
        1.34522712e-10, -6.61585164e-10,  8.32302229e-10, -8.27662504e-09,
       -2.86805729e-08,  4.93953994e-08, -7.45557087e-08,  3.24574911e-07,
        2.24906741e-06,  2.78920634e-04, -3.46164860e-04, -2.79905964e-03,
        7.37282134e-03, -1.81308057e-01, -5.95572810e-01,  7.82533083e-01,
       -7.49448489e-16]), array([ 9.89405492e-01,  2.63518361e-14, -2.00846473e-13,  3.53768947e-11,
       -2.60808688e-10,  2.71666146e-10, -9.02955298e-10,  1.56945766e-09,
       -2.99586654e-09,  6.33883555e-09, -4.84074462e-09,  1.90686453e-08,
       -1.24581115e-06,  1.10815628e-06, -1.17029609e-06,  3.09100205e-06,
       -2.43566413e-05,  8.20051806e-05, -5.76475818e-05,  7.19507748e-04,
       -9.23171989e-04,  3.28462963e-03, -8.26048074e-01,  5.63588866e-01,
       -1.75364940e-14]))","[1, 0]",0.03418502616294661,"[array([0.00156783, 0.01384397])]","('non-match', 'MATCH_NO_FOIL')",0.6993
MATCH_WITH_FOIL,"(array([0., 0., 0., 0., 0., 0., 0., 1.]), array([0., 0., 0., 0., 0., 0., 0., 1.]), array([ 9.88118325e-01,  2.53756746e-15,  1.82878706e-14,  6.09743767e-14,
        3.82208782e-13, -7.63633997e-13,  8.82804379e-12, -3.36505868e-11,
        1.34522712e-10, -6.61585164e-10,  8.32302229e-10, -8.27662504e-09,
       -2.86805729e-08,  4.93953994e-08, -7.45557087e-08,  3.24574911e-07,
        2.24906741e-06,  2.78920634e-04, -3.46164860e-04, -2.79905964e-03,
        7.37282134e-03, -1.81308057e-01, -5.95572810e-01,  7.82533083e-01,
       -7.49448489e-16]), array([ 9.98525753e-01, -1.40018341e-14, -3.45920126e-13, -1.75999818e-12,
       -2.74817567e-11,  4.30077070e-11, -2.56279708e-10,  6.99094712e-10,
       -2.02483015e-09,  6.80663970e-09, -7.18703620e-09,  4.34974461e-08,
        2.41091638e-07, -3.26666873e-07,  4.30742025e-07, -1.47453316e-06,
       -3.23043253e-05,  3.51156846e-04, -3.57720744e-04, -8.72500287e-03,
        1.73338258e-02, -1.34311802e-01, -6.84294721e-01,  7.16466492e-01,
        5.70937516e-15]))","[1, 0]",0.00368298371224407,"[array([0.00313039, 0.01439571])]","('non-match', 'MATCH_WITH_FOIL')",0.6988
NO_MATCH_NO_FOIL,"(array([0., 0., 0., 0., 0., 0., 0., 1.]), array([0., 0., 0., 1., 0., 0., 0., 0.]), array([ 9.88118325e-01,  2.53756746e-15,  1.82878706e-14,  6.09743767e-14,
        3.82208782e-13, -7.63633997e-13,  8.82804379e-12, -3.36505868e-11,
        1.34522712e-10, -6.61585164e-10,  8.32302229e-10, -8.27662504e-09,
       -2.86805729e-08,  4.93953994e-08, -7.45557087e-08,  3.24574911e-07,
        2.24906741e-06,  2.78920634e-04, -3.46164860e-04, -2.79905964e-03,
        7.37282134e-03, -1.81308057e-01, -5.95572810e-01,  7.82533083e-01,
       -7.49448489e-16]), array([ 9.89405492e-01,  2.63518361e-14, -2.00846473e-13,  3.53768947e-11,
       -2.60808688e-10,  2.71666146e-10, -9.02955298e-10,  1.56945766e-09,
       -2.99586654e-09,  6.33883555e-09, -4.84074462e-09,  1.90686453e-08,
       -1.24581115e-06,  1.10815628e-06, -1.17029609e-06,  3.09100205e-06,
       -2.43566413e-05,  8.20051806e-05, -5.76475818e-05,  7.19507748e-04,
       -9.23171989e-04,  3.28462963e-03, -8.26048074e-01,  5.63588866e-01,
       -1.75364940e-14]))","[0, 1]",0.03418502616294661,"[array([0.00970092, 0.01391917])]","('non-match', 'NO_MATCH_NO_FOIL')",0.6910
NO_MATCH_WITH_FOIL,"(array([0., 0., 0., 0., 0., 0., 0., 1.]), array([0., 0., 0., 1., 0., 0., 0., 0.]), array([ 9.88118325e-01,  2.53756746e-15,  1.82878706e-14,  6.09743767e-14,
        3.82208782e-13, -7.63633997e-13,  8.82804379e-12, -3.36505868e-11,
        1.34522712e-10, -6.61585164e-10,  8.32302229e-10, -8.27662504e-09,
       -2.86805729e-08,  4.93953994e-08, -7.45557087e-08,  3.24574911e-07,
        2.24906741e-06,  2.78920634e-04, -3.46164860e-04, -2.79905964e-03,
        7.37282134e-03, -1.81308057e-01, -5.95572810e-01,  7.82533083e-01,
       -7.49448489e-16]), array([ 9.98525753e-01, -1.40018341e-14, -3.45920126e-13, -1.75999818e-12,
       -2.74817567e-11,  4.30077070e-11, -2.56279708e-10,  6.99094712e-10,
       -2.02483015e-09,  6.80663970e-09, -7.18703620e-09,  4.34974461e-08,
        2.41091638e-07, -3.26666873e-07,  4.30742025e-07, -1.47453316e-06,
       -3.23043253e-05,  3.51156846e-04, -3.57720744e-04, -8.72500287e-03,
        1.73338258e-02, -1.34311802e-01, -6.84294721e-01,  7.16466492e-01,
        5.70937516e-15]))","[0, 1]",0.00368298371224407,"[array([0.0109664 , 0.01453143])]","('non-match', 'NO_MATCH_WITH_FOIL')",0.6914
